occupation,frequency,cluster_id,category_name
Economo,8,8,"Governance, civic administration & institutional titles"
Medico,8,8,Medical professions
Componente,7,8,"Governance, civic administration & institutional titles"
Attuari,7,8,Legal & professional titles
Carbone,7,8,"Industrial, technical & construction trades"
Navi,7,8,"Maritime, shipping & transport"
ing.,7,8,"Governance, civic administration & institutional titles"
libreria,7,8,"Visual, decorative arts & antiques"
Membro,6,8,"Governance, civic administration & institutional titles"
Hotel,6,8,Hospitality & dining
Bazar,6,8,"Food, grocery & pharmacy retail"
Seterie,6,8,"Fashion, textiles & personal goods retail"
Solesin,5,8,"Governance, civic administration & institutional titles"
Argenterie,5,8,"Fashion, textiles & personal goods retail"
Ostetrica,5,8,Medical professions
polleria,5,8,"Food, grocery & pharmacy retail"
Fid. Prov.,4,8,"Governance, civic administration & institutional titles"
Municipio,4,8,"Governance, civic administration & institutional titles"
Catrame,4,8,"Industrial, technical & construction trades"
Filande,4,8,"Industrial, technical & construction trades"
Guami,4,8,"Industrial, technical & construction trades"
Sughero,4,8,"Industrial, technical & construction trades"
fotografo,4,8,"Visual, decorative arts & antiques"
navi,4,8,"Maritime, shipping & transport"
Lettrice,4,8,Education & academic institutions
Comm. Agg.,3,8,"Governance, civic administration & institutional titles"
Zincografia,3,8,"Visual, decorative arts & antiques"
Olii,3,8,"Industrial, technical & construction trades"
S. A.,3,8,"Governance, civic administration & institutional titles"
radio,3,8,"Industrial, technical & construction trades"
chirurgo,3,8,Medical professions
Modisteria,3,8,"Fashion, textiles & personal goods retail"
medico chirurgo,3,8,Medical professions
Perito,3,8,Legal & professional titles
moderna,3,8,Retail trade & consumer goods
Vetria 17,3,8,Retail trade & consumer goods
MUNICIPIO,3,8,"Governance, civic administration & institutional titles"
Biblioteca,3,8,"Visual, decorative arts & antiques"
coll.,3,8,"Governance, civic administration & institutional titles"
V. Comm.,2,8,"Governance, civic administration & institutional titles"
Comm.,2,8,"Governance, civic administration & institutional titles"
Aceto,2,8,"Food, grocery & pharmacy retail"
Foto reportage,2,8,"Visual, decorative arts & antiques"
Alcool,2,8,"Food, grocery & pharmacy retail"
Bitumi,2,8,"Industrial, technical & construction trades"
Carni,2,8,"Food, grocery & pharmacy retail"
fdm. Navagero 34,2,8,Retail trade & consumer goods
(eomerscio),2,8,Retail trade & consumer goods
Filatelico,2,8,"Governance, civic administration & institutional titles"
Gas,2,8,"Industrial, technical & construction trades"
Lane e crine,2,8,"Industrial, technical & construction trades"
Telerie,2,8,"Industrial, technical & construction trades"
medico,2,8,Medical professions
murari,2,8,"Industrial, technical & construction trades"
carbone,2,8,"Industrial, technical & construction trades"
veterinario,2,8,Medical professions
Carpentiere,2,8,"Industrial, technical & construction trades"
ottica,2,8,"Industrial, technical & construction trades"
stomatologo,2,8,Medical professions
Chimico,2,8,"Industrial, technical & construction trades"
har,2,8,Retail trade & consumer goods
lateria,2,8,"Food, grocery & pharmacy retail"
carta,2,8,"Visual, decorative arts & antiques"
mode,2,8,"Fashion, textiles & personal goods retail"
manifature,2,8,"Fashion, textiles & personal goods retail"
dr.,2,8,"Governance, civic administration & institutional titles"
prof.,2,8,"Governance, civic administration & institutional titles"
Orologeria,2,8,"Industrial, technical & construction trades"
Radio,2,8,"Industrial, technical & construction trades"
Geom.,2,8,Legal & professional titles
Fotografo,2,8,"Visual, decorative arts & antiques"
oculista,2,8,Medical professions
cinema,2,8,"Visual, decorative arts & antiques"
Merceologia,2,8,Legal & professional titles
Matematico,2,8,Education & academic institutions
Mensile,2,8,
dottore,2,8,"Governance, civic administration & institutional titles"
teatro,2,8,"Visual, decorative arts & antiques"
V. Pres.,2,8,"Governance, civic administration & institutional titles"
Vetrocke,1,8,Retail trade & consumer goods
V. Comm. Agg.,1,8,"Governance, civic administration & institutional titles"
Col.,1,8,Retail trade & consumer goods
Commiss,1,8,Retail trade & consumer goods
Fed. It. Scherma (FIS),1,8,"Governance, civic administration & institutional titles"
Fed. It. Sport Equestri (FISE),1,8,"Governance, civic administration & institutional titles"
segr.,1,8,Retail trade & consumer goods
MEDICO CHIRURGO,1,8,Medical professions
Medico Chirurgo,1,8,Medical professions
Medicina Interna,1,8,Medical professions
Categoria VIII,1,8,Retail trade & consumer goods
Abat jours,1,8,Retail trade & consumer goods
Accumulatóri,1,8,"Industrial, technical & construction trades"
Lloyd’s Agen.,1,8,Retail trade & consumer goods
Soc. Coop.,1,8,Retail trade & consumer goods
Armonium,1,8,Retail trade & consumer goods
Telef. 53-819,1,8,
Soc. An.,1,8,Retail trade & consumer goods
"119-A""",1,8,
telefono 24-562,1,8,
Industrial,1,8,Retail trade & consumer goods
2667 B,1,8,
Carni equine,1,8,"Food, grocery & pharmacy retail"
Cave,1,8,Retail trade & consumer goods
Coloniali,1,8,Retail trade & consumer goods
S. Moisé,1,8,
AGENCY,1,8,Retail trade & consumer goods
Conserve,1,8,Retail trade & consumer goods
Detective,1,8,Retail trade & consumer goods
Divise,1,8,Retail trade & consumer goods
Doratura,1,8,"Industrial, technical & construction trades"
"1079""",1,8,
Fasite,1,8,Retail trade & consumer goods
Soc per Az,1,8,Retail trade & consumer goods
C. P. 46,1,8,Retail trade & consumer goods
Gres,1,8,Retail trade & consumer goods
Banco,1,8,Retail trade & consumer goods
Lievito,1,8,Retail trade & consumer goods
Malto,1,8,Retail trade & consumer goods
INSETTICIDA,1,8,Retail trade & consumer goods
"Telefono, 23-257",1,8,
prime per celerie,1,8,Retail trade & consumer goods
Molini,1,8,Retail trade & consumer goods
Nichelatura,1,8,"Industrial, technical & construction trades"
Olive,1,8,Retail trade & consumer goods
Palombari,1,8,Retail trade & consumer goods
Paraffina,1,8,Retail trade & consumer goods
Piloti,1,8,Retail trade & consumer goods
Porcellane,1,8,Retail trade & consumer goods
Radiotecnico,1,8,Retail trade & consumer goods
Phonola radio,1,8,Retail trade & consumer goods
Rodio,1,8,Retail trade & consumer goods
Cast. 3133,1,8,Retail trade & consumer goods
Sego,1,8,Retail trade & consumer goods
Semiotrica,1,8,Retail trade & consumer goods
terrestri,1,8,Retail trade & consumer goods
S.A.F.A.,1,8,Retail trade & consumer goods
v. Macello,1,8,Retail trade & consumer goods
Teatri,1,8,"Visual, decorative arts & antiques"
Telefoni,1,8,Retail trade & consumer goods
Termometri,1,8,Retail trade & consumer goods
Cartotecnica,1,8,"Visual, decorative arts & antiques"
Torroni,1,8,Retail trade & consumer goods
Vestiario,1,8,Retail trade & consumer goods
S.A.V.I.A.,1,8,Retail trade & consumer goods
Vetroflex,1,8,Retail trade & consumer goods
awvoc,1,8,Legal & professional titles
oste,1,8,Retail trade & consumer goods
vet radeo,1,8,Retail trade & consumer goods
Cingalagerie,1,8,Retail trade & consumer goods
macerie,1,8,Retail trade & consumer goods
S.,1,8,Retail trade & consumer goods
fotografe,1,8,"Visual, decorative arts & antiques"
raprresentante,1,8,Retail trade & consumer goods
tipografa,1,8,Retail trade & consumer goods
lattera,1,8,Retail trade & consumer goods
sguero,1,8,Retail trade & consumer goods
Alla Vida,1,8,Retail trade & consumer goods
nacelleria,1,8,Retail trade & consumer goods
calcature,1,8,Retail trade & consumer goods
mosocore,1,8,Retail trade & consumer goods
pelterie,1,8,Retail trade & consumer goods
ertaio,1,8,Retail trade & consumer goods
Enego,1,8,Retail trade & consumer goods
starchics,1,8,Retail trade & consumer goods
Geomera,1,8,Legal & professional titles
produieni,1,8,Retail trade & consumer goods
gros.,1,8,Retail trade & consumer goods
s. r. l.,1,8,Retail trade & consumer goods
carpentire,1,8,"Industrial, technical & construction trades"
matalto neuro-se,1,8,Retail trade & consumer goods
ca-toleria,1,8,Retail trade & consumer goods
ostetrico,1,8,Medical professions
 Dese,1,8,Retail trade & consumer goods
divise,1,8,Retail trade & consumer goods
chirurg,1,8,Medical professions
par. socio,1,8,Retail trade & consumer goods
caffe',1,8,Retail trade & consumer goods
sa ta,1,8,Retail trade & consumer goods
merce'cie,1,8,Retail trade & consumer goods
Tormo,1,8,Retail trade & consumer goods
numero 572,1,8,
numero 565,1,8,
Geometra principale del,1,8,Legal & professional titles
palombari,1,8,Retail trade & consumer goods
Geometre,1,8,Legal & professional titles
piloti,1,8,Retail trade & consumer goods
dermosifilopatica,1,8,Medical professions
Pres.,1,8,"Governance, civic administration & institutional titles"
jeuta,1,8,Retail trade & consumer goods
radiogiologo,1,8,Medical professions
junioico,1,8,Retail trade & consumer goods
orefaceri,1,8,"Industrial, technical & construction trades"
ingg.,1,8,Legal & professional titles
Cassiere,1,8,"Governance, civic administration & institutional titles"
Filatelica,1,8,"Governance, civic administration & institutional titles"
Brendole,1,8,Retail trade & consumer goods
arw.,1,8,Legal & professional titles
madura georlua. Le,1,8,Retail trade & consumer goods
ortopedico,1,8,Medical professions
liagerie,1,8,Retail trade & consumer goods
ldm. Domnla Onesta,1,8,Retail trade & consumer goods
dott.,1,8,Retail trade & consumer goods
molino,1,8,Retail trade & consumer goods
hotelgieria,1,8,Retail trade & consumer goods
scnure,1,8,Retail trade & consumer goods
merce- rie,1,8,Retail trade & consumer goods
Pediatra,1,8,Medical professions
muele,1,8,Retail trade & consumer goods
"TEPL. VE,",1,8,Retail trade & consumer goods
Calvacavia,1,8,Retail trade & consumer goods
Plexiglas,1,8,"Industrial, technical & construction trades"
(dett),1,8,Retail trade & consumer goods
 chinicalgile,1,8,Retail trade & consumer goods
carni equine,1,8,"Food, grocery & pharmacy retail"
S. M. Elisahet- te 22,1,8,Retail trade & consumer goods
S. Pantalon,1,8,
Organiz. (ANT),1,8,Retail trade & consumer goods
(eredi),1,8,Retail trade & consumer goods
chimico del La..,1,8,"Industrial, technical & construction trades"
autoparosti,1,8,Retail trade & consumer goods
Cann 8971,1,8,Retail trade & consumer goods
Mlumlnio,1,8,Retail trade & consumer goods
Gludeco 595,1,8,Retail trade & consumer goods
cartolexia,1,8,Retail trade & consumer goods
Villuitteur,1,8,Retail trade & consumer goods
DU5E,1,8,Retail trade & consumer goods
minerial,1,8,Retail trade & consumer goods
Santa Apneise 909-A,1,8,Retail trade & consumer goods
Cann. 2102,1,8,Retail trade & consumer goods
bar.,1,8,Retail trade & consumer goods
caroleria,1,8,Retail trade & consumer goods
 juors,1,8,Retail trade & consumer goods
ebanista,1,8,Retail trade & consumer goods
sqiurero,1,8,Retail trade & consumer goods
Laboratorio orologeria,1,8,Retail trade & consumer goods
t'atoria,1,8,Retail trade & consumer goods
calsature,1,8,Retail trade & consumer goods
merce verie,1,8,Retail trade & consumer goods
mercer.,1,8,Retail trade & consumer goods
Clinica,1,8,Medical professions
Generacia,1,8,Retail trade & consumer goods
Director,1,8,"Governance, civic administration & institutional titles"
 molino,1,8,Retail trade & consumer goods
radio e radio; alumunofni,1,8,Retail trade & consumer goods
cofor,1,8,Retail trade & consumer goods
RIECA,1,8,Retail trade & consumer goods
vetreria,1,8,"Industrial, technical & construction trades"
Zinografia,1,8,"Visual, decorative arts & antiques"
eletrogavanica,1,8,"Industrial, technical & construction trades"
murtori,1,8,Retail trade & consumer goods
C.P. 28,1,8,Retail trade & consumer goods
"cav.,",1,8,Retail trade & consumer goods
Clinica Ostetrica,1,8,Medical professions
modisteria,1,8,Retail trade & consumer goods
pm. Patriarcale,1,8,Retail trade & consumer goods
caleteria,1,8,Retail trade & consumer goods
bigiotterie,1,8,"Industrial, technical & construction trades"
squero,1,8,"Industrial, technical & construction trades"
vetria,1,8,Retail trade & consumer goods
economo,1,8,"Governance, civic administration & institutional titles"
(Cronometriosta),1,8,Retail trade & consumer goods
 (dett.),1,8,Retail trade & consumer goods
Cann. 1671,1,8,Retail trade & consumer goods
scaprer,1,8,Retail trade & consumer goods
pelliche,1,8,Retail trade & consumer goods
har. s,1,8,Retail trade & consumer goods
Telecommunication,1,8,Retail trade & consumer goods
Arcprete,1,8,Retail trade & consumer goods
dermatologo,1,8,Medical professions
geometra,1,8,Legal & professional titles
ostetia,1,8,Medical professions
arcirepe,1,8,Retail trade & consumer goods
osterie,1,8,Retail trade & consumer goods
ne,1,8,Retail trade & consumer goods
Pal Da Mula,1,8,Retail trade & consumer goods
Met'e,1,8,Retail trade & consumer goods
latte,1,8,Retail trade & consumer goods
S.A.,1,8,Retail trade & consumer goods
o'clock,1,8,Retail trade & consumer goods
Vereie,1,8,Retail trade & consumer goods
vetroflex,1,8,Retail trade & consumer goods
minio,1,8,"Industrial, technical & construction trades"
numero 1641,1,8,
661-A,1,8,
caffe (serezizi),1,8,Retail trade & consumer goods
sughero,1,8,"Industrial, technical & construction trades"
Orologiaio,1,8,"Industrial, technical & construction trades"
Lari,1,8,Retail trade & consumer goods
co 1294,1,8,Retail trade & consumer goods
(dett.),1,8,Retail trade & consumer goods
arxiv,1,8,Retail trade & consumer goods
mererce,1,8,Retail trade & consumer goods
del Genio Civile,1,8,Retail trade & consumer goods
baccaleria,1,8,Retail trade & consumer goods
infe.,1,8,Retail trade & consumer goods
Dioni,1,8,Retail trade & consumer goods
levita,1,8,Retail trade & consumer goods
various,1,8,Retail trade & consumer goods
in translator biz,1,8,Retail trade & consumer goods
logs,1,8,Retail trade & consumer goods
shoes,1,8,Retail trade & consumer goods
bazar,1,8,"Food, grocery & pharmacy retail"
promumerla,1,8,Retail trade & consumer goods
soc,1,8,Retail trade & consumer goods
Simone,1,8,Retail trade & consumer goods
 latteria,1,8,Retail trade & consumer goods
 Perito,1,8,Retail trade & consumer goods
 rdm,1,8,Retail trade & consumer goods
G. V,1,8,Retail trade & consumer goods
maestro,1,8,Retail trade & consumer goods
M 40,1,8,Retail trade & consumer goods
hur,1,8,Retail trade & consumer goods
leatarie,1,8,Retail trade & consumer goods
Tuberero,1,8,Retail trade & consumer goods
Conchiapje,1,8,Retail trade & consumer goods
well executives,1,8,Retail trade & consumer goods
Patrimonio,1,8,Retail trade & consumer goods
Rag.,1,8,Legal & professional titles
Geografia,1,8,Education & academic institutions
Pedagogia,1,8,Education & academic institutions
Filosofia,1,8,Education & academic institutions
Prof. dr. ing.,1,8,"Governance, civic administration & institutional titles"
"Gr. uff, dr. arch.",1,8,Retail trade & consumer goods
" Arsenal°, , ",1,8,Retail trade & consumer goods
Custode,1,8,"Governance, civic administration & institutional titles"
Guardian Grande,1,8,Retail trade & consumer goods
"Solesin,",1,8,"Governance, civic administration & institutional titles"
Medica,1,8,Medical professions
Medica II,1,8,Medical professions
Chirurgia II,1,8,Medical professions
Chirurgia III,1,8,Medical professions
Dermosioplasticna,1,8,Retail trade & consumer goods
Oculista,1,8,Medical professions
Ostetricia,1,8,Retail trade & consumer goods
Farmacla interna,1,8,Medical professions
Primario,1,8,Medical professions
D.,1,8,Retail trade & consumer goods
 numero 4925,1,8,Retail trade & consumer goods
Bimesile,1,8,
Bce salutariameta,1,8,Retail trade & consumer goods
Medico Chirurgo Ostetrico,1,8,Medical professions
Presd. Soc.,1,8,"Governance, civic administration & institutional titles"
to-ba,1,8,Retail trade & consumer goods
sagunrO,1,8,Retail trade & consumer goods
professor,1,8,"Governance, civic administration & institutional titles"
dermosifilopata,1,8,Medical professions
bodhiie,1,8,Retail trade & consumer goods
conservere,1,8,Retail trade & consumer goods
cornice,1,8,"Visual, decorative arts & antiques"
Dentista,1,8,Medical professions
pollc-in,1,8,Retail trade & consumer goods
ing. cav,1,8,"Governance, civic administration & institutional titles"
radio (trasmissioni),1,8,Retail trade & consumer goods
 olii,1,8,"Industrial, technical & construction trades"
Suaege,1,8,Retail trade & consumer goods
radiologo,1,8,Medical professions
photoengraving,1,8,Retail trade & consumer goods
pharmacy,1,8,Retail trade & consumer goods
Pres,1,8,"Governance, civic administration & institutional titles"
DOGANA,1,8,Retail trade & consumer goods
Categoria IX,1,8,Retail trade & consumer goods
Categoria VII,1,8,Retail trade & consumer goods
Ottonai,1,8,"Industrial, technical & construction trades"
tabachcheria,1,8,Retail trade & consumer goods
Rk. PP. Armeni Mechitaristi,1,8,Retail trade & consumer goods
orefacreia,1,8,"Industrial, technical & construction trades"
monista,1,8,Retail trade & consumer goods
osterica,1,8,Medical professions
Veterinarî prov.,1,8,Medical professions
medico pediatra,1,8,Medical professions
orologie,1,8,Retail trade & consumer goods
Anatomia,1,8,Education & academic institutions
cralrature,1,8,Retail trade & consumer goods
pittore,104,9,"Visual, decorative arts & antiques"
Falegnami,53,9,"Visual, decorative arts & antiques"
Articoli casalinghi e oggetti diversi,43,9,"Visual, decorative arts & antiques"
PROFESSIONISTI E ARTISTI,41,9,"Visual, decorative arts & antiques"
Oggetti artistici specialità veneziane ed affini,39,9,"Visual, decorative arts & antiques"
Decoratori e pittori,27,9,"Visual, decorative arts & antiques"
articoli casalinghi,27,9,"Visual, decorative arts & antiques"
