Name,Address,Location,Category,Role,Profession,Additional Info,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,match_note,location_cleaned,fail_reason,nom_classification,nominatim_query,nominatim_flagged,matched_lat,matched_lon,match_confidence,geocoding_tier,matched_parish,matched_sestiere,matched_lett,all_doors
Millo Gioconda,S. Rocco 3073-N,barbiere,,,,ostetrica,,,422,page_422_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Minotto Alessandro,"Mest=, Piazza Umberto I",barbiere,,,,rappresentanze vari,,,422,page_422_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Minotto Anna,"Carpenedò, Via V.I. Ion 21",barbiere,mobili (negozio),,,ORGANIZATION,,,422,page_422_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Miola G.,Mercerie Orologio 217,barbiere,P. Forto e C. Tessimola,,, tessuti,,,422,page_422_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Mercerie Orologio, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Mercerie Orologio, Venezia, Italy",False,,,no_civic_number,,,,,
Miotti Alessandor,Canaregio 3593,barbiere,deco atore e pittore,,,ORGANIZATION,,,422,page_422_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Miotto Gaspare,"Mestr., Calle Del Sale numero 18",barbiere,,,,autotrasporti,,,422,page_422_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Mirto dott. rag. Luciano,"S. Bartolomeo, Ponte dell’Olte, 5547, 2. p",barbiere,Commercialista e Patroincatorio Legale,, Consulenza ed Assistenza Tributaria, Studio di Ragioneria,,,422,page_422_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Ponte dell’Olte, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Ponte dell’Olte, Venezia, Italy",False,,,no_civic_number,,,,,
Mismas Maria Luigia,S. Marina 5904,barbiere,tabaccheria,,, cartoleria,,,422,page_422_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Monnich Antonietta,"S. Marco, numero 46001",Via XXII Marzo,,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,tabaccheria,,,423,page_423_semantic.csv,indice_generale,46001.0,,SAN MARCO,,False,"Nominatim failed: query=San Marco, Venezia, Italy | type=neighbourhood class=place",,no_numeric_bounds,inside_venice,"San Marco, Venezia, Italy",False,,,no_numeric_bounds,,,,,
Mobili Lauza,Calle delle Rasse 4537,Via XXII Marzo,,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",,,423,page_423_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Moldon dr. Attilio,S. Elena. C. Storta n. 2,Via XXII Marzo,,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,architetto,,,423,page_423_semantic.csv,indice_generale,,,SANT'ELENA,,False,"Nominatim failed: query=Calle Storta, Sestiere di Sant'Elena, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Calle Storta, Sestiere di Sant'Elena, Venezia, Italy",False,,,no_civic_number,,,,,
Monaco cav. Angelo,S. Elena. C. Storta n. 2,Via XXII Marzo,Direttore Super,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia, Circoscrizione Doganale,,,423,page_423_semantic.csv,indice_generale,,,SANT'ELENA,,False,"Nominatim failed: query=Calle Storta, Sestiere di Sant'Elena, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Calle Storta, Sestiere di Sant'Elena, Venezia, Italy",False,,,no_civic_number,,,,,
Monaco dr. Guido,S. Elena. C. Storta n. 2,Via XXII Marzo,," Istituto Universitario di Architettura, , ", segreteria,primo rag.,,,423,page_423_semantic.csv,indice_generale,,,SANT'ELENA,,False,"Nominatim failed: query=Calle Storta, Sestiere di Sant'Elena, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Calle Storta, Sestiere di Sant'Elena, Venezia, Italy",False,,,no_civic_number,,,,,
Monaco Pietro,D. Duro 9,Via XXII Marzo,,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,avvocato,,,423,page_423_semantic.csv,indice_generale,,,DORSODURO,,False,"Nominatim failed: query=Fondamenta del Duca D'Aosta, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Fondamenta del Duca D'Aosta, Venezia, Italy",False,,,no_civic_number,,,,,
Monai rag. Angelo,D. Duro 9,Via XXII Marzo,Procuratore Banco di Roma,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",,,423,page_423_semantic.csv,indice_generale,,,DORSODURO,,False,"Nominatim failed: query=Fondamenta del Duca D'Aosta, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Fondamenta del Duca D'Aosta, Venezia, Italy",False,,,no_civic_number,,,,,
Morandi Bruno,S. Marco numero 5982,,caffè,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,esercizi,,,424,page_424_semantic.csv,indice_generale,5982.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,,no_numeric_bounds,inside_venice,,False,,,no_numeric_bounds,,,,,
Montanari dr. Viscardo,Calle del Sale 19,,Ispettorato Agrario,,Ministero dell'Agricoltura e Foreste,Ispettore Compartimentale,,,424,page_424_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Montemezzo dr. Federico,San Canzian 5394-C,,medicina generale,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",,,424,page_424_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Montemezzo rag. Gaetano,San Canzian 5394-C,,Banca Commerciale Italiana,,Vice Direttore,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",,,424,page_424_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Monti Venerio & F.lli,Via della Industria,,treharatur.,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,Zolodino,,,424,page_424_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Moraschini Luigi,via F.lli Bandiera 18,Murakva,locanda,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",,,424,page_424_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Moretti Anna,Via Vitt. Emanuele 4219,,farmacista,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",,,424,page_424_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Moretti Giorgio,Canaregio numero 1344,,calzature,oggetti artistici,giocattoli,specialità veneziane,,,424,page_424_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Moro d.ssa Caterina,Dorsoduro 5179,,Medicina,,Medicina generale,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",,,425,page_425_semantic.csv,indice_generale,5179.0,,DORSODURO,,False,Nominatim failed: query=None | type=nan class=nan,False,no_numeric_bounds,inside_venice,,False,,,no_numeric_bounds,,,,,
Mosoletti Italiana,Castello 8319,,Ostetrica,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",,,425,page_425_semantic.csv,indice_generale,8319.0,,CASTELLO,,False,Nominatim failed: query=None | type=nan class=nan,False,no_numeric_bounds,inside_venice,,False,,,no_numeric_bounds,,,,,
Mun’ldian,Castello numero 6960-A,,Fotografie,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,(gabinetti di posa),,,425,page_425_semantic.csv,indice_generale,6960.0,A,CASTELLO,,False,Nominatim failed: query=None | type=nan class=nan,False,no_numeric_bounds,inside_venice,,False,,,no_numeric_bounds,,,,,
Moretti Ulderico & C.,Fond. S. Giovanni dei Battuti 4 ai Fond. Cavour 17,,Fabbrica vernice,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,"sor d'ogni colore & tipo, Bacchette, Tubi, Vetri per termometri industrioli e da febbre",,,425,page_425_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Fondamenta San Giovanni dei Battuti, Venezia, Italy | type=pedestrian class=highway",False,no_civic_number,inside_venice,"Fondamenta San Giovanni dei Battuti, Venezia, Italy",False,,,no_civic_number,,,,,
Moretti Ulderico,Fond. S. Giovanni dei Battuti 4 ai Fond. Cavour 17,,Fabbrica vernice,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,Murano,,,425,page_425_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Fondamenta San Giovanni dei Battuti, Venezia, Italy | type=pedestrian class=highway",False,no_civic_number,inside_venice,"Fondamenta San Giovanni dei Battuti, Venezia, Italy",False,,,no_civic_number,,,,,
Moro Vittorio,S. Marina 6413,,Avv.,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",,,425,page_425_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Chiesa di Santa Marina, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Chiesa di Santa Marina, Venezia, Italy",False,,,no_civic_number,,,,,
Mo~tetti Angelo & C.,Via Mazzini 5097,,Sarti da uomo,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",,,425,page_425_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Moschini Vittorio S. & r. !.,Campo & lzao Carla 6883-E,,Articoli tokoli,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,"utensili, utensUria in genere",,,425,page_425_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Campo San Carlo, Venezia, Italy | type=sports_centre class=leisure",False,no_civic_number,inside_venice,"Campo San Carlo, Venezia, Italy",False,,,no_civic_number,,,,,
Nossochin civ. dr. Vittorio,Campo & lzao Carla 6883-E,Ufficio Esport,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,,-,"Sovraintendente, Galleria & Gr. Franchetti alla Ça D’Ora",,,425,page_425_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Campo San Carlo, Venezia, Italy | type=sports_centre class=leisure",False,no_civic_number,inside_venice,"Campo San Carlo, Venezia, Italy",False,,,no_civic_number,,,,,
Mozzetti dr. Mario,Via 22 Marzo 2257,,Medicina,,Medicina generale,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",,,425,page_425_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Mozzetti Montecumli Alessio,SS. Filippo & Giacomo 4509,,Avv.,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",,,425,page_425_semantic.csv,indice_generale,4509.0,,,San Giacomo dell'Orio,False,"Nominatim failed: query=Chiesa dei Santi Filippo e Giacomo, Venezia, Italy | type=place_of_worship class=amenity",False,number_not_in_reference,inside_venice,"Chiesa dei Santi Filippo e Giacomo, Venezia, Italy",False,,,number_not_in_reference,,,,,
Mozzetti Montecumli,SS. Filippo & Giacomo 4509,SS. Filippo & Giacomo,Medicina,,Medicina generale,generle,,,425,page_425_semantic.csv,indice_generale,4509.0,,,San Giacomo dell'Orio,False,"Nominatim failed: query=Chiesa dei Santi Filippo e Giacomo, Venezia, Italy | type=place_of_worship class=amenity",False,number_not_in_reference,inside_venice,"Chiesa dei Santi Filippo e Giacomo, Venezia, Italy",False,,,number_not_in_reference,,,,,
Mugano Anita,Castelli 8865,,Pellicceria,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",,,425,page_425_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Mussi dr. Comm. Francesco,Alogna 3880,,Membro,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,Amm-dell’AcNTI,,,425,page_425_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Musumeci dr. Angelo,A. Sangiac 3880,,,,,"Vice Comm. Agg., 2a Divisione Questura",,,426,page_426_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Muzio Attilio,Do*zo Duro 3084,,,,(commercio),prodotti chimici,,,426,page_426_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Dorsoduro, Venezia, Italy | type=neighbourhood class=place",False,no_civic_number,inside_venice,"Dorsoduro, Venezia, Italy",False,,,no_civic_number,,,,,
Naccari F.lli,Sau A. ponal numero 1229-A,,,,,mercerie filati ed affini,,,426,page_426_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=San Aponal, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"San Aponal, Venezia, Italy",False,,,no_civic_number,,,,,
Naccari Ferruccio,Sau A. ponal numero 1229-A,San Aponal,,, chinquejlerie,tabaccheria,,,426,page_426_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=San Aponal, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"San Aponal, Venezia, Italy",False,,,no_civic_number,,,,,
Nani Mocenigo,"Via Garibaldi num. 28, S. Samuele 3319",,,,avv.,Luigi,,,426,page_426_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Sestiere San Samuele, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Sestiere San Samuele, Venezia, Italy",False,,,no_civic_number,,,,,
Nane Mora,"Via Garibaldi num. 28, S. Samuele 3319",,," Termo-telefono,  Acqua corrente", Albergo,Ristorante | Corto del Teatro Malibran,,,426,page_426_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Sestiere San Samuele, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Sestiere San Samuele, Venezia, Italy",False,,,no_civic_number,,,,,
Napolitello Antonio,Sm: Mar. co numero 889,,,,,sarta da uomo,,,426,page_426_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Nardi Giovannina,S. Elena numero 9,,,,,parrucchiere per signora,,,426,page_426_semantic.csv,indice_generale,,,SANT'ELENA,,False,"Nominatim failed: query=Sant'Elena, Venezia, Italy | type=neighbourhood class=place",False,no_civic_number,inside_venice,"Sant'Elena, Venezia, Italy",False,,,no_civic_number,,,,,
Nardini Olga.,Freezeria 1731,,,,,sarta,,,426,page_426_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Nardini Vittorio,S. Maurizio 2869,,,,,avvocato,,,426,page_426_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Nesnato Antonio,S. Croce 3096,,falegname,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",,,427,page_427_semantic.csv,indice_generale,3096.0,,SANTA CROCE,,False,Nominatim failed: query=None | type=nan class=nan,,interpolation_distance_exceeded,inside_venice,,False,,,interpolation_distance_exceeded,,,,,
Negrini Beniamino,D. Duro numero 32225,,caffé (essiza),,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",,,427,page_427_semantic.csv,indice_generale,32225.0,,DORSODURO,,False,"Nominatim failed: query=Dorsoduro, Venezia, Italy | type=neighbourhood class=place",,no_numeric_bounds,inside_venice,"Dorsoduro, Venezia, Italy",False,,,no_numeric_bounds,,,,,
Natali Galliano,Via Col di Lana 2-R.,,calze tessuti,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",,,427,page_427_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Natolli Linda,Via Col di Lana 2-R.,,tabaccheria,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",,,427,page_427_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Navarro Umberto fu Angelo,"P. d'Oro 39214, 3928-29-30",,mobilia nuova e usata di lusso e comune,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,Negoziante,,,427,page_427_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Palazzo d'Oro, Venezia, Italy | type=yes class=building",,no_civic_number,inside_venice,"Palazzo d'Oro, Venezia, Italy",False,,,no_civic_number,,,,,
Nazionallima Soc. per Az. cinema,S. Marco,,agenzia noleggio film,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",,,427,page_427_semantic.csv,indice_generale,,,SAN MARCO,,False,"Nominatim failed: query=San Marco, Venezia, Italy | type=neighbourhood class=place",,no_civic_number,inside_venice,"San Marco, Venezia, Italy",False,,,no_geocodable_address,,,,,
Negozio «Sporty»,P. Lucio 332-34,,articoli di viaggio,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",,,427,page_427_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Negrini Giuseppe,Via 28 Aprile Cà-Mettotti 4314,,Segretario Fed,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,P.O.V. Lavoratori della Terra,,,427,page_427_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
Nicoletti Umberto,Via Fornaci numero 4,,Segretario,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,Lega delle Cooperative per la Provincia,,,427,page_427_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,no_civic_number,,,,,
