Name,Address,Location,Category,Role,Profession,Additional Info,Journal,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,matched_lat,matched_lon,matched_parish,matched_sestiere,matched_lett,all_doors,match_confidence,match_note,geocoding_tier,location_cleaned
Vettore Giuseppe,Cannaregio 1984,duse,Profumeria,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,479,page_479_semantic.csv,indice_generale,1984.0,,CANNAREGIO,,False,45.44387950756489,12.32960342985389,Santi Ermagora e Fortunato,CANNAREGIO,,,exact_sestiere_direct,"num=1984, sestiere=CANNAREGIO (direct), single door",1,False
Vettorello Leone,S. Marco 1130,duse,Avvocato,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,479,page_479_semantic.csv,indice_generale,1130.0,,SAN MARCO,,False,45.43450363021309,12.33620505905708,San Marco,SAN MARCO,,,exact_sestiere_direct,"num=1130, sestiere=SAN MARCO (direct), single door",1,False
Vezza Umberto,Cannaregio numero 1181,duse,Caffè,,,Esercizi,,,,479,page_479_semantic.csv,indice_generale,1181.0,,CANNAREGIO,,False,45.445063421306905,12.325833120151833,San Geremia,CANNAREGIO,,"[{""lett"": ""A"", ""lat"": 45.445037, ""lon"": 12.325896}, {""lett"": """", ""lat"": 45.445063, ""lon"": 12.325833}]",exact_sestiere_main_entrance_direct,"num=1181, sestiere=CANNAREGIO (direct), used unlettered row; 2 letter variants exist",2,False
Viale Luigi,"Cannaregio, 3644",duse,Sarto,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,479,page_479_semantic.csv,indice_generale,3644.0,,CANNAREGIO,,False,45.441903691418645,12.33361694751535,San Felice,CANNAREGIO,,,exact_sestiere_direct,"num=3644, sestiere=CANNAREGIO (direct), single door",1,False
Viale M. & C.,"Cannaregio, 3644",,MACCHINE per scrivere -- Calcolatrici - Duplicatori,,,"minerali, sabbia",,,,479,page_479_semantic.csv,indice_generale,3644.0,,CANNAREGIO,,False,45.441903691418645,12.33361694751535,San Felice,CANNAREGIO,,,exact_sestiere_direct,"num=3644, sestiere=CANNAREGIO (direct), single door | WARNING: outside-Venice place name in Address/Location",4,True
Vian Augusto,Castello 2165,duse,Osteria,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,479,page_479_semantic.csv,indice_generale,2165.0,,CASTELLO,,False,45.433861510549974,12.350342239533882,San Martino,CASTELLO,,,exact_sestiere_direct,"num=2165, sestiere=CASTELLO (direct), single door",1,False
Viau Ruggero,Castello 2165,Santa Lucia,MACCHINE per scrivere -- Calcolatrici - Duplicatori,,Capo Stazione,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,479,page_479_semantic.csv,indice_generale,2165.0,,CASTELLO,,False,45.433861510549974,12.350342239533882,San Martino,CASTELLO,,,exact_sestiere_direct,"num=2165, sestiere=CASTELLO (direct), single door",1,False
Vianelli Arturo,S. Polo 2070,duse,Mosaicista,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,479,page_479_semantic.csv,indice_generale,2070.0,,SAN POLO,,False,45.436537903111045,12.329592077157791,Santa Maria Gloriosa,SAN POLO,,,exact_sestiere_direct,"num=2070, sestiere=SAN POLO (direct), single door",1,False
Vianelli & Majano,Castello 5278,duse,Latte,,Latte (grossista),"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,479,page_479_semantic.csv,indice_generale,5278.0,,CASTELLO,,False,45.43652512171171,12.339850865155212,Santa Maria Formosa,CASTELLO,,"[{""lett"": ""A"", ""lat"": 45.436515, ""lon"": 12.339863}, {""lett"": """", ""lat"": 45.436525, ""lon"": 12.339851}]",exact_sestiere_main_entrance_direct,"num=5278, sestiere=CASTELLO (direct), used unlettered row; 2 letter variants exist",2,False
Vianelli dr. Umberto,Castello 5278,duse,MACCHINE per scrivere -- Calcolatrici - Duplicatori,,,"Comm, Dirigente della Questura",,,,479,page_479_semantic.csv,indice_generale,5278.0,,CASTELLO,,False,45.43652512171171,12.339850865155212,Santa Maria Formosa,CASTELLO,,"[{""lett"": ""A"", ""lat"": 45.436515, ""lon"": 12.339863}, {""lett"": """", ""lat"": 45.436525, ""lon"": 12.339851}]",exact_sestiere_main_entrance_direct,"num=5278, sestiere=CASTELLO (direct), used unlettered row; 2 letter variants exist",2,False
Vianello Achille,Castello 950,duse,Decoratore e pittore,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,479,page_479_semantic.csv,indice_generale,950.0,,CASTELLO,,False,45.43075979762282,12.356063461993784,San Pietro,CASTELLO,,,exact_sestiere_direct,"num=950, sestiere=CASTELLO (direct), single door",1,False
Vianello Ada,Castello 3618,duse,Manifatture,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,479,page_479_semantic.csv,indice_generale,3618.0,,CASTELLO,,False,45.43486969384998,12.345870335585271,San Giovanni Bragora,CASTELLO,,,exact_sestiere_direct,"num=3618, sestiere=CASTELLO (direct), single door",1,False
Vianello Aldo (ditta),Castello 6522,duse,Impresa,,,noleggio imbarcazioni,,,,479,page_479_semantic.csv,indice_generale,6522.0,,CASTELLO,,False,45.4386076786652,12.345646716147035,Santi Giovanni e Paolo,CASTELLO,,"[{""lett"": """", ""lat"": 45.438608, ""lon"": 12.345647}, {""lett"": ""A"", ""lat"": 45.438631, ""lon"": 12.345651}]",exact_sestiere_main_entrance_direct,"num=6522, sestiere=CASTELLO (direct), used unlettered row; 2 letter variants exist",2,False
Vianello Angelo,Castello 279,duse,Falegname,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,479,page_479_semantic.csv,indice_generale,279.0,,CASTELLO,,False,45.43342112629093,12.357734163672848,San Pietro,CASTELLO,,"[{""lett"": ""B"", ""lat"": 45.433414, ""lon"": 12.357687}, {""lett"": ""A"", ""lat"": 45.433414, ""lon"": 12.357712}, {""lett"": """", ""lat"": 45.433421, ""lon"": 12.357734}, {""lett"": ""E"", ""lat"": 45.433407, ""lon"": 12.357717}]",exact_sestiere_main_entrance_direct,"num=279, sestiere=CASTELLO (direct), used unlettered row; 4 letter variants exist",2,False
Vianello Anita,Castello 279,duse,Tabaccheria,,,Ruga Giuffa,,,,479,page_479_semantic.csv,indice_generale,279.0,,CASTELLO,,False,45.43342112629093,12.357734163672848,San Pietro,CASTELLO,,"[{""lett"": ""B"", ""lat"": 45.433414, ""lon"": 12.357687}, {""lett"": ""A"", ""lat"": 45.433414, ""lon"": 12.357712}, {""lett"": """", ""lat"": 45.433421, ""lon"": 12.357734}, {""lett"": ""E"", ""lat"": 45.433407, ""lon"": 12.357717}]",exact_sestiere_main_entrance_direct,"num=279, sestiere=CASTELLO (direct), used unlettered row; 4 letter variants exist",2,False
Vianello Antonio ‘Andrea,Cannaregio 5040,duse,Tabaccheria,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,479,page_479_semantic.csv,indice_generale,5040.0,,CANNAREGIO,,False,45.443024385126954,12.340581747062986,San Canziano,CANNAREGIO,,,exact_sestiere_direct,"num=5040, sestiere=CANNAREGIO (direct), single door",1,False
Vianello Antonio,"Castello, S. Lio, 517",duse,Impermeabili,,,Confezioni per Uomo,,,,479,page_479_semantic.csv,indice_generale,517.0,,CASTELLO,,False,45.432519094952035,12.357036693919282,San Pietro,CASTELLO,,"[{""lett"": """", ""lat"": 45.432519, ""lon"": 12.357037}, {""lett"": ""A"", ""lat"": 45.432367, ""lon"": 12.35711}]",exact_sestiere_main_entrance_direct,"num=517, sestiere=CASTELLO (direct), used unlettered row; 2 letter variants exist",2,False
Vianello Argia,Cannaregio numero 5600,duse,Caffè,,,Esercizi,,,,479,page_479_semantic.csv,indice_generale,5600.0,,CANNAREGIO,,False,45.439741775366016,12.33711824191076,San Canziano,CANNAREGIO,,,exact_sestiere_direct,"num=5600, sestiere=CANNAREGIO (direct), single door",1,False
Vianello Attilio,Castello 4886-86,duse,Alimentari (dett.),,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,479,page_479_semantic.csv,indice_generale,4886.0,,CASTELLO,,False,45.436519373387,12.342145937078351,San Zaccaria,CASTELLO,,,exact_sestiere_direct,"num=4886, sestiere=CASTELLO (direct), single door",1,False
Viancllo don Attilio,Castello 4886-86,duse,MACCHINE per scrivere -- Calcolatrici - Duplicatori,,,Parroco S. Canciano,,,,479,page_479_semantic.csv,indice_generale,4886.0,,CASTELLO,,False,45.436519373387,12.342145937078351,San Zaccaria,CASTELLO,,,exact_sestiere_direct,"num=4886, sestiere=CASTELLO (direct), single door",1,False
Viancllo Bartolomeo,Castello 4886-86,,MACCHINE per scrivere -- Calcolatrici - Duplicatori,,,"Direttore, impresa e dile, legnami e pali da costruzioni",,,,479,page_479_semantic.csv,indice_generale,4886.0,,CASTELLO,,False,45.436519373387,12.342145937078351,San Zaccaria,CASTELLO,,,exact_sestiere_direct,"num=4886, sestiere=CASTELLO (direct), single door | WARNING: outside-Venice place name in Address/Location",4,True
Viancllo Biagio,"Pellestrina, S. Pietro in Volta 361",,Tabaccheria,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,479,page_479_semantic.csv,indice_generale,361.0,,,San Pietro,False,45.43423453384626,12.357435613891028,San Pietro,CASTELLO,,,exact_sestiere_derived_from_parish,"num=361, sestiere=CASTELLO (derived_from_parish), single door | WARNING: outside-Venice place name in Address/Location",4,True
Viancllo dr. Carlo,San Polo 1959,duse,Medico,,,Medicina generale,,,,479,page_479_semantic.csv,indice_generale,1959.0,,SAN POLO,,False,45.437404413432155,12.330431689472588,Santa Maria Gloriosa,SAN POLO,,,exact_sestiere_direct,"num=1959, sestiere=SAN POLO (direct), single door",1,False
Viancllo Ciriaò,Castello 4815,duse,Articoli casalinghi,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,479,page_479_semantic.csv,indice_generale,4815.0,,CASTELLO,,False,45.436251364920984,12.342047458313466,San Zaccaria,CASTELLO,,,exact_sestiere_direct,"num=4815, sestiere=CASTELLO (direct), single door",1,False
Viancllo Chlolò avv. Mario,Dorsoduro 178,Società,Esercizi,,,Segretario Società degli Amici dei Monumenti,,,,479,page_479_semantic.csv,indice_generale,178.0,,DORSODURO,,False,45.43088348920629,12.333132618235425,Santa Maria del Rosario,DORSODURO,,"[{""lett"": """", ""lat"": 45.430883, ""lon"": 12.333133}, {""lett"": ""A"", ""lat"": 45.430957, ""lon"": 12.333134}]",exact_sestiere_main_entrance_direct,"num=178, sestiere=DORSODURO (direct), used unlettered row; 2 letter variants exist",2,False
Viancllo Dario,S. Marco 3468,duse,Macelleria,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,479,page_479_semantic.csv,indice_generale,3468.0,,SAN MARCO,,False,45.433918234712166,12.330755861386184,Santo Stefano,SAN MARCO,,,exact_sestiere_direct,"num=3468, sestiere=SAN MARCO (direct), single door",1,False
Viancllo dr. Dionisio,Frari numero 3024.B.,duse,Commercialista,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,479,page_479_semantic.csv,indice_generale,3024.0,B,,Santa Maria Gloriosa,False,45.43613925306502,12.32614942194196,Santa Maria Gloriosa,SAN POLO,B,,exact_sestiere_with_letter_derived_from_parish,"num=3024B, sestiere=SAN POLO (derived_from_parish), matched letter",2,False
Viancllo Ernesto,S. Marco numero 5153,duse,Sarto da uomo,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,479,page_479_semantic.csv,indice_generale,5153.0,,SAN MARCO,,False,45.4377761903743,12.336186280326189,San Salvador,SAN MARCO,,,exact_sestiere_direct,"num=5153, sestiere=SAN MARCO (direct), single door",1,False
Viancllo Ester,S. Croce 845,duse,Sarta,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,479,page_479_semantic.csv,indice_generale,845.0,,SANTA CROCE,,False,45.438660650343635,12.32528165286154,San Simeone Profeta,SANTA CROCE,,"[{""lett"": ""A"", ""lat"": 45.43865, ""lon"": 12.325264}, {""lett"": """", ""lat"": 45.438661, ""lon"": 12.325282}]",exact_sestiere_main_entrance_direct,"num=845, sestiere=SANTA CROCE (direct), used unlettered row; 2 letter variants exist",2,False
Vianello Ettore,San Marco 308,duse,MACCHINE per scrivere -- Calcolatrici - Duplicatori,,,specialità veneziane,,,,479,page_479_semantic.csv,indice_generale,308.0,,SAN MARCO,,False,45.434979149062215,12.339153568608232,San Marco,SAN MARCO,,"[{""lett"": ""A"", ""lat"": 45.435011, ""lon"": 12.339128}, {""lett"": ""C"", ""lat"": 45.434999, ""lon"": 12.339138}, {""lett"": """", ""lat"": 45.434979, ""lon"": 12.339154}]",exact_sestiere_main_entrance_direct,"num=308, sestiere=SAN MARCO (direct), used unlettered row; 3 letter variants exist",2,False
Vianello Federico,San Marco 308,duse,"Comm, esecutivo",,,della ‘Ems Conf. del Lavoro | Strada Nuova,,,,479,page_479_semantic.csv,indice_generale,308.0,,SAN MARCO,,False,45.434979149062215,12.339153568608232,San Marco,SAN MARCO,,"[{""lett"": ""A"", ""lat"": 45.435011, ""lon"": 12.339128}, {""lett"": ""C"", ""lat"": 45.434999, ""lon"": 12.339138}, {""lett"": """", ""lat"": 45.434979, ""lon"": 12.339154}]",exact_sestiere_main_entrance_direct,"num=308, sestiere=SAN MARCO (direct), used unlettered row; 3 letter variants exist",2,False
Viancllo Francesco,D. Duro 380.B.,duse,Ferramenta e metalli,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,479,page_479_semantic.csv,indice_generale,380.0,B,DORSODURO,,False,45.430316022712944,12.33215677709903,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=380, sestiere=DORSODURO (direct), single door",1,False
Viancllo Francesco,S. Pietro in Volta 360,duse,Osteria,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,479,page_479_semantic.csv,indice_generale,360.0,,,San Pietro,False,45.434239177017105,12.357509827972333,San Pietro,CASTELLO,,,exact_sestiere_derived_from_parish,"num=360, sestiere=CASTELLO (derived_from_parish), single door",2,False
Viancllo & Gasperoni,S. Pietro in Volta 360,,MACCHINE per scrivere -- Calcolatrici - Duplicatori,,,olii comestlbmi (commercel),,,,479,page_479_semantic.csv,indice_generale,360.0,,,San Pietro,False,45.434239177017105,12.357509827972333,San Pietro,CASTELLO,,,exact_sestiere_derived_from_parish,"num=360, sestiere=CASTELLO (derived_from_parish), single door | WARNING: outside-Venice place name in Address/Location",4,True
Viancllo Giacinto,Castello 6205,duse,Osteria,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,479,page_479_semantic.csv,indice_generale,6205.0,,CASTELLO,,False,45.44015138598523,12.340332932461813,Santi Giovanni e Paolo,CASTELLO,,,exact_sestiere_direct,"num=6205, sestiere=CASTELLO (direct), single door",1,False
Viancllo Giacomo,Castello numero 4299,duse,Profumeria,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,479,page_479_semantic.csv,indice_generale,4299.0,,CASTELLO,,False,45.435030368864155,12.34088402333575,San Zaccaria,CASTELLO,,,exact_sestiere_direct,"num=4299, sestiere=CASTELLO (direct), single door",1,False
Vianello Gino,D. Duro 1185,duse,baccaleria,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,480,page_480_semantic.csv,indice_generale,1185.0,,DORSODURO,,False,45.43170793766942,12.3266944037442,Santi Gervasio e Protasio,DORSODURO,,"[{""lett"": ""A"", ""lat"": 45.431727, ""lon"": 12.326769}, {""lett"": """", ""lat"": 45.431708, ""lon"": 12.326694}]",exact_sestiere_main_entrance_direct,"num=1185, sestiere=DORSODURO (direct), used unlettered row; 2 letter variants exist",2,False
Vianello Italo Gino,D. Duro 1185,S. Giovanni in Oleo (San Zaninovo),servizi,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,480,page_480_semantic.csv,indice_generale,1185.0,,DORSODURO,,False,45.43170793766942,12.3266944037442,Santi Gervasio e Protasio,DORSODURO,,"[{""lett"": ""A"", ""lat"": 45.431727, ""lon"": 12.326769}, {""lett"": """", ""lat"": 45.431708, ""lon"": 12.326694}]",exact_sestiere_main_entrance_direct,"num=1185, sestiere=DORSODURO (direct), used unlettered row; 2 letter variants exist",2,False
Vianello Giovanni Antonio,S. Marco 500,duse,oli commestibili,,,(commercio),,,,480,page_480_semantic.csv,indice_generale,500.0,,SAN MARCO,,False,45.43601968890377,12.338954705971911,San Marco,SAN MARCO,,,exact_sestiere_direct,"num=500, sestiere=SAN MARCO (direct), single door",1,False
Vianello mons. Giovanni Battista,S. Marco 500,S. Maria Formosa,MACCHINE per scrivere -- Calcolatrici - Duplicatori,,,pav.r.voco,,,,480,page_480_semantic.csv,indice_generale,500.0,,SAN MARCO,Santa Maria Formosa,False,45.43601968890377,12.338954705971911,San Marco,SAN MARCO,,,exact_sestiere_direct,"num=500, sestiere=SAN MARCO (direct), single door",1,False
Vianello Giovanni,S. Marco 1707,duse,trattoria,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,480,page_480_semantic.csv,indice_generale,1707.0,,SAN MARCO,,False,45.434296991489646,12.335684282841571,San Marco,SAN MARCO,,,exact_sestiere_direct,"num=1707, sestiere=SAN MARCO (direct), single door",1,False
Vianello d. Giovanni,S. Marco 1707,duse,San Angelo 2984,,V. Direttore del A. C.N.I.L.,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,480,page_480_semantic.csv,indice_generale,1707.0,,SAN MARCO,,False,45.434296991489646,12.335684282841571,San Marco,SAN MARCO,,,exact_sestiere_direct,"num=1707, sestiere=SAN MARCO (direct), single door",1,False
Vianello Giuseppe,Cann. 228,duse,osteria,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,480,page_480_semantic.csv,indice_generale,228.0,,CANNAREGIO,,False,45.44271185984292,12.324266619521463,San Geremia,CANNAREGIO,,,exact_sestiere_direct,"num=228, sestiere=CANNAREGIO (direct), single door",1,False
Vianello Giuseppe,San Polo 2924,duse,macelleria,,,introduttore bestiame.,,,,480,page_480_semantic.csv,indice_generale,2924.0,,SAN POLO,,False,45.435866119361975,12.3265300166082,Santa Maria Gloriosa,SAN POLO,,,exact_sestiere_direct,"num=2924, sestiere=SAN POLO (direct), single door",1,False
Vianello Giuseppe,Cann. 228,duse,profumeria,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,480,page_480_semantic.csv,indice_generale,228.0,,CANNAREGIO,,False,45.44271185984292,12.324266619521463,San Geremia,CANNAREGIO,,,exact_sestiere_direct,"num=228, sestiere=CANNAREGIO (direct), single door",1,False
Vianello Giuseppe,Cann. 3904,duse,tappezziere,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,480,page_480_semantic.csv,indice_generale,3904.0,,CANNAREGIO,,False,45.441773500485944,12.334816722882517,San Felice,CANNAREGIO,,"[{""lett"": ""A"", ""lat"": 45.441747, ""lon"": 12.334786}, {""lett"": ""B"", ""lat"": 45.441724, ""lon"": 12.334761}, {""lett"": """", ""lat"": 45.441774, ""lon"": 12.334817}]",exact_sestiere_main_entrance_direct,"num=3904, sestiere=CANNAREGIO (direct), used unlettered row; 3 letter variants exist",2,False
Vianello Giuseppa,"Cannaregio, 4838",duse,carbone e legna,,,(dett. taglio),,,,480,page_480_semantic.csv,indice_generale,4838.0,,CANNAREGIO,,False,45.44229177869065,12.337382256143004,Santi Apostoli,CANNAREGIO,,"[{""lett"": """", ""lat"": 45.442292, ""lon"": 12.337382}, {""lett"": """", ""lat"": 45.442292, ""lon"": 12.337382}, {""lett"": ""A"", ""lat"": 45.442381, ""lon"": 12.337315}]",approximate_sestiere_first_variant_direct,"num=4838, sestiere=CANNAREGIO (direct), no letter match; used first of 3 variants",3,False
Vian Ida,Cannaregio 1369,duse,farmacia,,,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",,,,480,page_480_semantic.csv,indice_generale,1369.0,,CANNAREGIO,,False,45.44381902169143,12.327463396016167,San Geremia,CANNAREGIO,,"[{""lett"": """", ""lat"": 45.443819, ""lon"": 12.327463}, {""lett"": """", ""lat"": 45.443819, ""lon"": 12.327463}]",approximate_sestiere_first_variant_direct,"num=1369, sestiere=CANNAREGIO (direct), no letter match; used first of 2 variants",3,False
Vianello Ines,"Cannaregio 1369, Veneteal 135",duse,parru1chiera,,,Lido Piazza Teani,,,,480,page_480_semantic.csv,indice_generale,1369.0,,CANNAREGIO,,False,45.44381902169143,12.327463396016167,San Geremia,CANNAREGIO,,"[{""lett"": """", ""lat"": 45.443819, ""lon"": 12.327463}, {""lett"": """", ""lat"": 45.443819, ""lon"": 12.327463}]",approximate_sestiere_first_variant_direct,"num=1369, sestiere=CANNAREGIO (direct), no letter match; used first of 2 variants",3,False
